TIME,S1,S2,S1_NORM,S2_NORM,THR1,THR2
,,,,,,
49908,3744,3939,,,,
,,,,,,
50008,3749,3949,,,,
,,,,,,
50108,3749,3949,,,,
,,,,,,
50208,3744,3945,,,,
,,,,,,
50308,3751,3948,,,,
,,,,,,
50408,3787,3965,,,,
,,,,,,
50508,3880,4031,,,,
,,,,,,
50608,3353,3576,,,,
,,,,,,
50708,1527,1641,,,,
,,,,,,
50808,167,155,,,,
,,,,,,
50908,139,135,,,,
,,,,,,
51008,103,121,,,,
,,,,,,
51108,107,117,,,,
,,,,,,
51208,98,103,,,,
,,,,,,
51308,110,103,,,,
,,,,,,
51408,109,108,,,,
,,,,,,
51508,111,111,,,,
,,,,,,
51608,111,110,,,,
,,,,,,
51708,110,109,,,,
,,,,,,
51808,109,107,,,,
,,,,,,
51908,109,107,,,,
,,,,,,
52008,110,107,,,,
,,,,,,
52108,107,103,,,,
,,,,,,
52208,109,107,,,,
,,,,,,
52308,107,107,,,,
,,,,,,
52408,3356,3615,,,,
,,,,,,
52508,3851,4038,,,,
,,,,,,
52608,3965,3974,,,,
,,,,,,
52708,3751,3945,,,,
,,,,,,
52808,3749,3960,,,,
,,,,,,
52908,3744,3945,,,,
,,,,,,
53008,3744,3944,,,,
,,,,,,
53108,3743,3940,,,,
,,,,,,
53208,3741,3941,,,,
,,,,,,
53308,3741,3945,,,,
,,,,,,
53408,3743,3943,,,,
,,,,,,
53508,3751,3944,,,,
,,,,,,
53608,3771,3963,,,,
,,,,,,
53708,3752,3947,,,,
,,,,,,
53808,3751,3955,,,,
,,,,,,
53908,3753,3947,,,,
,,,,,,
54008,3749,3965,,,,
,,,,,,
54108,3754,3851,,,,
,,,,,,
54208,3749,3948,,,,
,,,,,,
54308,3765,3951,,,,
,,,,,,
54408,3769,3952,,,,
,,,,,,
54508,3827,3990,,,,
,,,,,,
54608,3872,4041,,,,
,,,,,,
54708,3744,3927,,,,
,,,,,,
54808,3579,3797,,,,
,,,,,,
54908,3244,3557,,,,
,,,,,,
55008,3087,3337,,,,
,,,,,,
55108,2779,3111,,,,
,,,,,,
55208,2415,2665,,,,
,,,,,,
55308,2265,2573,,,,
,,,,,,
55408,615,903,,,,
,,,,,,
55508,762,1013,,,,
,,,,,,
55608,776,1012,,,,
,,,,,,
55708,713,915,,,,
,,,,,,
55808,638,806,,,,
,,,,,,
55908,599,755,,,,
,,,,,,
56008,537,675,,,,
,,,,,,
56108,503,635,,,,
,,,,,,
56208,489,616,,,,
,,,,,,
56308,469,585,,,,
,,,,,,
56408,447,563,,,,
,,,,,,
56508,439,548,,,,
,,,,,,
56608,407,525,,,,
,,,,,,
56708,407,525,,,,
,,,,,,
56808,410,523,,,,
,,,,,,
56908,427,475,,,,
,,,,,,
57008,425,523,,,,
,,,,,,
57108,419,509,,,,
,,,,,,
57208,411,500,,,,
,,,,,,
57308,410,500,,,,
,,,,,,
57408,407,495,,,,
,,,,,,
57508,405,491,,,,
,,,,,,
57608,396,482,,,,
,,,,,,
57708,404,487,,,,
,,,,,,
57808,437,853,,,,
,,,,,,
57908,2501,2403,,,,
,,,,,,
58008,3563,3729,,,,
,,,,,,
58108,3629,3760,,,,
,,,,,,
58208,3591,3772,,,,
,,,,,,
58308,3594,3773,,,,
,,,,,,
58408,3595,3773,,,,
,,,,,,
58508,3605,3787,,,,
,,,,,,
58608,3607,3791,,,,
,,,,,,
58708,3613,3796,,,,
,,,,,,
58808,3613,3807,,,,
,,,,,,
58908,3577,3799,,,,
,,,,,,
59008,3589,3802,,,,
,,,,,,
59108,3593,3811,,,,
,,,,,,
59208,3587,3815,,,,
,,,,,,
59308,3577,3827,,,,
,,,,,,
59408,3603,3839,,,,
,,,,,,
59508,3661,3879,,,,
,,,,,,
59608,3721,3997,,,,
,,,,,,
59708,3831,3987,,,,
,,,,,,
59808,3863,4027,,,,
,,,,,,
59908,3863,4028,,,,
,,,,,,
60008,3865,4025,,,,
,,,,,,
60108,3863,3992,,,,
,,,,,,
60208,3838,4005,,,,
,,,,,,
60308,3803,3975,,,,
,,,,,,
60408,3758,3943,,,,
,,,,,,
60508,3737,3929,,,,
,,,,,,
60608,3726,3931,,,,
,,,,,,
60708,3736,3929,,,,
,,,,,,
60808,3720,3943,,,,
,,,,,,
60908,3721,3997,,,,
,,,,,,
61008,3731,3927,,,,
,,,,,,
61108,3728,3939,,,,
,,,,,,
61208,3730,3931,,,,
,,,,,,
61308,3732,3929,,,,
,,,,,,
61408,3725,3927,,,,
,,,,,,
61508,3727,3927,,,,
,,,,,,
61608,3727,3927,,,,
,,,,,,
61708,3731,3927,,,,
,,,,,,
61808,3725,3928,,,,
,,,,,,
61908,3725,3923,,,,
,,,,,,
62008,3731,3931,,,,
,,,,,,
62108,3701,3927,,,,
,,,,,,
62208,3731,3925,,,,
,,,,,,
62308,3760,3942,,,,
,,,,,,
62408,3727,3834,,,,
,,,,,,
62508,3727,3923,,,,
,,,,,,
62608,3727,4074,,,,
,,,,,,
62708,3727,3927,,,,
,,,,,,
62808,3731,3928,,,,
,,,,,,
62908,3724,3925,,,,
,,,,,,
63008,3721,3923,,,,
,,,,,,
63108,3717,3923,,,,
,,,,,,
63208,3704,3910,,,,
,,,,,,
63308,3707,3915,,,,
,,,,,,
63408,3721,3918,,,,
,,,,,,
63508,3709,3927,,,,
,,,,,,
63608,3789,3797,,,,
,,,,,,
63708,3700,3948,,,,
,,,,,,
63808,3730,3915,,,,
,,,,,,
63908,3725,3897,,,,
,,,,,,
64008,3739,3932,,,,
,,,,,,
64108,3741,3931,,,,
,,,,,,
64208,3747,3934,,,,
,,,,,,
64308,3743,3935,,,,
,,,,,,
64408,3741,3935,,,,
,,,,,,
64508,3741,3932,,,,
,,,,,,
64608,3741,3935,,,,
,,,,,,
64708,3747,3933,,,,
,,,,,,
64808,3751,3939,,,,
,,,,,,
64908,3753,3941,,,,
,,,,,,
65008,3795,3947,,,,
,,,,,,
65108,3785,4044,,,,
,,,,,,
65208,3850,3987,,,,
,,,,,,
65308,3813,3987,,,,
,,,,,,
65408,3815,3988,,,,
,,,,,,
65508,3817,3989,,,,
,,,,,,
65608,3818,3993,,,,
,,,,,,
65708,3821,3995,,,,
,,,,,,
65808,3827,3996,,,,
,,,,,,
65908,3833,4003,,,,
,,,,,,
66008,3839,4005,,,,
,,,,,,
66108,3852,4010,,,,
,,,,,,
66208,3851,4013,,,,
,,,,,,
66308,3885,4015,,,,
,,,,,,
66408,3899,4019,,,,
,,,,,,
66508,3853,4031,,,,
,,,,,,
66608,3883,4056,,,,
,,,,,,
66708,3887,4021,,,,
,,,,,,
66808,3883,4045,,,,
,,,,,,
66908,3880,4021,,,,
,,,,,,
67008,3853,3996,,,,
,,,,,,
67108,3815,3967,,,,
,,,,,,
67208,3797,3935,,,,
,,,,,,
67308,3767,3917,,,,
,,,,,,
67408,3749,3911,,,,
,,,,,,
67508,3701,3885,,,,
,,,,,,
67608,3687,3877,,,,
,,,,,,
67708,3696,3798,,,,
,,,,,,
67808,3725,3734,,,,
,,,,,,
67908,3659,3711,,,,
,,,,,,
68008,3598,3723,,,,
,,,,,,
68108,3669,3775,,,,
,,,,,,
68208,3667,3725,,,,
,,,,,,
68308,3667,3725,,,,
,,,,,,
68408,3672,3731,,,,
,,,,,,
68508,3687,3731,,,,
,,,,,,
68608,3742,3867,,,,
,,,,,,
68708,3864,3998,,,,
,,,,,,
68808,3884,4037,,,,
,,,,,,
68908,3879,4039,,,,
,,,,,,
69008,3859,4025,,,,
,,,,,,
69108,3849,4015,,,,
,,,,,,
69208,3820,4002,,,,
,,,,,,
69308,3775,4095,,,,
,,,,,,
69408,3799,3997,,,,
,,,,,,
69508,3794,4019,,,,
,,,,,,
69608,3781,3991,,,,
,,,,,,
69708,3773,3981,,,,
,,,,,,
69808,3797,3983,,,,
,,,,,,
69908,3807,3985,,,,
,,,,,,
70008,3815,3991,,,,
,,,,,,
70108,3833,4004,,,,
,,,,,,
70208,3837,4007,,,,
,,,,,,
70308,3849,4015,,,,
,,,,,,
70408,3839,4015,,,,
,,,,,,
70508,3839,4011,,,,
,,,,,,
70608,3855,4009,,,,
,,,,,,
70708,3819,3995,,,,
,,,,,,
70808,3806,3990,,,,
,,,,,,
70908,3799,3951,,,,
,,,,,,
71008,3803,4095,,,,
,,,,,,
71108,3804,3988,,,,
,,,,,,
71208,3801,3983,,,,
,,,,,,
71308,3801,3985,,,,
,,,,,,
71408,3803,3985,,,,
,,,,,,
71508,3803,3986,,,,
,,,,,,
71608,3805,3989,,,,
,,,,,,
71708,3811,3992,,,,
,,,,,,
71808,3815,3993,,,,
,,,,,,
71908,3813,3992,,,,
,,,,,,
72008,3814,3993,,,,
,,,,,,
72108,3765,3993,,,,
,,,,,,
72208,3827,3989,,,,
,,,,,,
72308,3815,3993,,,,
,,,,,,
72408,3833,3999,,,,
,,,,,,
72508,3835,4009,,,,
,,,,,,
72608,3829,4011,,,,
,,,,,,
72708,3833,4009,,,,
,,,,,,
72808,3831,4009,,,,
,,,,,,
72908,3835,4007,,,,
,,,,,,
73008,3831,4007,,,,
,,,,,,
73108,3831,4009,,,,
,,,,,,
73208,3833,4010,,,,
,,,,,,
73308,3831,4008,,,,
,,,,,,
73408,3815,4009,,,,
,,,,,,
73508,3823,4008,,,,
